Acc;Gyr;Label
0,001015413;1,19029E-05;Ride
0,002158689;1,10396E-05;Ride
0,001085841;3,10314E-05;Ride
0,001259722;1,93216E-05;Ride
0,001050421;1,05972E-05;Ride
0,000942501;1,45386E-05;Ride
0,000633653;2,0589E-05;Ride
0,001427832;4,20096E-06;Ride
0,000675609;1,68516E-05;Ride
0,000314774;1,77712E-05;Ride
0,000165622;6,20269E-06;Ride
0,000629423;1,40401E-05;Ride
0,000633946;1,05695E-05;Ride
0,001070531;1,07715E-05;Ride
0,00030885;9,76378E-06;Ride
0,000488114;7,53857E-06;Ride
0,001016511;4,96536E-06;Ride
0,000978538;7,04462E-06;Ride
0,00272258;5,32238E-06;Ride
0,000979701;6,05086E-06;Ride
0,000816242;3,86689E-06;Ride
0,000456727;3,71218E-06;Ride
0,000617086;1,94072E-06;Ride
0,000317579;5,97508E-06;Ride
0,000930993;6,26233E-06;Ride
0,001185627;4,79398E-06;Ride
0,001200121;3,433E-06;Ride
0,000329471;7,82054E-06;Ride
0,001168224;6,94057E-06;Ride
0,001447449;5,96301E-06;Ride
0,00043996;5,4274E-06;Ride
0,000702389;1,74278E-05;Ride
0,000651426;2,09296E-06;Ride
0,000284411;5,11132E-06;Ride
0,001123844;6,82801E-06;Ride
0,000680683;3,54634E-06;Ride
0,001575712;4,23087E-06;Ride
0,000508286;7,07822E-06;Ride
0,000477914;2,6788E-05;Ride
0,00135338;1,56024E-05;Ride
0,001313041;6,00604E-06;Ride
0,003006688;3,11789E-05;Ride
0,000865944;9,27651E-06;Ride
0,000431557;2,18619E-06;Ride
0,001172794;2,52651E-06;Ride
0,001321452;1,40328E-05;Ride
0,002254497;9,19879E-06;Ride
0,003289759;6,93005E-05;Ride
0,002900216;6,50067E-05;Ride
0,001652127;0,000176564;Ride
0,000736211;0,000127288;Ride
0,001362139;6,58906E-06;Ride
0,000800684;2,02515E-05;Ride
0,000944857;2,37548E-05;Ride
0,001541067;6,7662E-05;Ride
0,001975448;5,28542E-05;Ride
0,001078859;1,62198E-05;Ride
0,000482931;1,17973E-05;Ride
0,000758271;3,69825E-05;Ride
0,000664824;3,76336E-05;Ride
0,001260369;8,26832E-06;Ride
0,000669482;1,25828E-05;Ride
0,001013858;4,23804E-05;Ride
0,000563074;1,50032E-05;Ride
0,000778585;5,1789E-05;Ride
0,001587298;7,86875E-06;Ride
0,000546171;2,13099E-05;Ride
0,001136603;1,37565E-05;Ride
0,00079101;3,57797E-05;Ride
0,000403653;3,87992E-06;Ride
0,000741285;8,83344E-06;Ride
0,000895381;7,22236E-06;Ride
0,00105181;6,34518E-06;Ride
0,00041277;2,33019E-05;Ride
0,001558225;1,36873E-05;Ride
0,001273067;8,6004E-06;Ride
0,000284007;2,4462E-06;Ride
0,000875621;2,87179E-06;Ride
0,000980434;1,16066E-05;Ride
0,000667702;2,39462E-05;Ride
0,000955769;1,20164E-05;Ride
0,002017944;4,35261E-06;Ride
0,001158597;4,78639E-06;Ride
0,00026089;3,96261E-06;Ride
0,001136562;4,69438E-06;Ride
0,002026511;9,01595E-06;Ride
0,000900993;1,01901E-05;Ride
0,000437376;7,59691E-06;Ride
0,001761372;2,26953E-05;Ride
0,000560323;1,04128E-05;Ride
0,001186858;1,33482E-05;Ride
0,000922259;2,76943E-05;Ride
0,000981293;3,32872E-05;Ride
0,001032529;0,00010387;Ride
0,001667078;1,0115E-05;Ride
0,000552157;1,51186E-05;Ride
0,003105822;7,85492E-06;Ride
0,001940999;4,38339E-06;Ride
0,001364504;1,27011E-05;Ride
0,000914561;9,95421E-05;Ride
0,001768738;5,93538E-06;Ride
0,000857696;4,95069E-06;Ride
0,001301548;1,12189E-05;Ride
0,000561648;4,7942E-06;Ride
0,000621637;5,97544E-06;Ride
0,001552333;1,66308E-05;Ride
0,001007559;7,05071E-06;Ride
0,00254749;4,02984E-06;Ride
0,0016807;3,16821E-06;Ride
0,000558573;6,48418E-06;Ride
0,001481298;7,81452E-06;Ride
0,000988177;1,02989E-05;Ride
0,000445319;1,40923E-06;Ride
0,00171349;4,74688E-06;Ride
0,00061873;6,22189E-06;Ride
0,001918425;3,73645E-06;Ride
0,000807204;5,41487E-06;Ride
0,000895058;2,16252E-06;Ride
0,000549263;5,23621E-06;Ride
0,000584176;5,63224E-06;Ride
0,001686783;7,21808E-06;Ride
0,00068719;1,14399E-05;Ride
0,000600329;7,12467E-06;Ride
0,000572537;1,19867E-05;Ride
0,001221946;1,04854E-05;Ride
0,001192685;7,90434E-06;Ride
0,00118652;8,86001E-06;Ride
0,002138473;1,1065E-05;Ride
0,001106583;4,84392E-06;Ride
0,000685557;8,3013E-06;Ride
0,000550211;6,02227E-06;Ride
0,000354135;4,4092E-06;Ride
0,001140964;2,71711E-06;Ride
0,000487924;3,17283E-06;Ride
0,001161358;2,7503E-05;Ride
0,001021554;8,73209E-06;Ride
0,001197849;2,8229E-06;Ride
0,000534099;5,93893E-06;Ride
0,000683339;5,9347E-06;Ride
0,000575113;8,87924E-06;Ride
0,000201012;5,37557E-06;Ride
0,000421717;9,09489E-06;Ride
0,000526491;2,6713E-06;Ride
0,000386117;5,37691E-06;Ride
0,000671546;1,05982E-06;Ride
0,00028747;2,39733E-06;Ride
0,001422526;1,12147E-05;Ride
0,00048799;4,44229E-06;Ride
0,000355934;1,06419E-05;Ride
0,001000684;4,27808E-06;Ride
0,001776748;3,32771E-06;Ride
0,001224084;2,4267E-06;Ride
0,001386143;1,21747E-05;Ride
0,000297397;2,0026E-06;Ride
0,001676308;4,42322E-06;Ride
0,001333539;5,03774E-06;Ride
0,000639019;7,82303E-06;Ride
0,000819038;3,32738E-06;Ride
0,001165449;7,03342E-06;Ride
0,001343499;8,43557E-06;Ride
0,000533123;6,6644E-06;Ride
0,001185984;6,74431E-06;Ride
0,000796968;1,48613E-05;Ride
0,000612775;5,90288E-06;Ride
0,001020606;8,21735E-06;Ride
0,000433789;3,66299E-06;Ride
0,00033467;3,18594E-06;Ride
0,001340605;4,25364E-06;Ride
0,000874809;1,37593E-06;Ride
0,000997803;2,1924E-06;Ride
0,001059003;1,22774E-05;Ride
0,000924036;7,07278E-06;Ride
0,000416497;3,64049E-06;Ride
0,000808237;1,48289E-06;Ride
0,000560526;4,28188E-06;Ride
0,000812306;2,08153E-06;Ride
0,001078059;6,33606E-06;Ride
0,000668682;6,70583E-06;Ride
0,001218456;1,9504E-06;Ride
0,001669613;4,26209E-06;Ride
0,000909592;6,20489E-06;Ride
0,001055292;2,11562E-06;Ride
0,001156301;9,33745E-06;Ride
0,00048092;6,83725E-06;Ride
0,001397293;1,38011E-05;Ride
0,00041483;4,96084E-06;Ride
0,001280464;9,98253E-06;Ride
0,000340954;4,7269E-06;Ride
0,000612045;2,77884E-06;Ride
0,000566663;4,85936E-06;Ride
0,001307929;3,58419E-06;Ride
0,001413719;1,14884E-05;Ride
0,002027661;1,83222E-06;Ride
0,000756551;3,27292E-06;Ride
0,001191834;6,39074E-06;Ride
0,000923696;5,53393E-06;Ride
0,000632623;4,02146E-06;Ride
0,001587974;1,77997E-06;Ride
0,00017705;6,46895E-06;Ride
0,001487634;3,27437E-06;Ride
0,001332343;4,21933E-06;Ride
0,00049656;6,03986E-06;Ride
0,001059388;5,00261E-06;Ride
0,000550802;9,26506E-06;Ride
0,000475471;5,67679E-06;Ride
0,000987832;3,10458E-06;Ride
0,000673785;6,28821E-06;Ride
0,000732751;5,98405E-06;Ride
0,000858483;2,68243E-06;Ride
0,000530168;6,9857E-06;Ride
0,00112915;3,04066E-06;Ride
0,000599527;2,28736E-06;Ride
0,000624751;5,11776E-06;Ride
0,000467501;4,40175E-06;Ride
0,001353314;1,20815E-06;Ride
0,001256304;4,22921E-06;Ride
0,000724794;3,26313E-06;Ride
0,001583548;6,2547E-06;Ride
0,000406715;2,73244E-06;Ride
0,000933427;6,76095E-06;Ride
0,001279079;4,17901E-06;Ride
0,000880887;9,90498E-06;Ride
0,000308886;9,94752E-07;Ride
0,000852851;8,48515E-06;Ride
0,000780065;3,63197E-06;Ride
0,00051927;7,88391E-06;Ride
0,000758341;9,7324E-06;Ride
0,001094284;4,41199E-06;Ride
0,000586083;8,1819E-06;Ride
0,001138502;6,88059E-06;Ride
0,000954982;1,38698E-05;Ride
0,000447568;1,11649E-05;Ride
0,000802967;6,91437E-06;Ride
0,00085759;3,38059E-06;Ride
0,00028878;3,95164E-06;Ride
0,000983101;8,88861E-06;Ride
0,00111148;1,37994E-05;Ride
0,000965313;1,08332E-05;Ride
0,000661028;3,77741E-06;Ride
0,001140063;8,34101E-06;Ride
0,000634373;6,03332E-06;Ride
0,000917117;1,32221E-05;Ride
0,00100925;6,92456E-06;Ride
0,001655694;1,19053E-05;Ride
0,000454772;3,51569E-06;Ride
0,001003776;4,29346E-06;Ride
0,001828535;2,56433E-05;Ride
0,001312545;8,4174E-05;Ride
0,000789356;1,15637E-05;Ride
0,000444427;2,42602E-05;Ride
0,00242842;1,26068E-05;Ride
0,000897449;2,64183E-06;Ride
0,00054011;6,71044E-06;Ride
0,001619098;1,20983E-05;Ride
0,002622867;3,37877E-06;Ride
0,001180417;6,23461E-06;Ride
0,001133466;4,84253E-06;Ride
0,000436078;7,50247E-06;Ride
0,001379048;4,69708E-06;Ride
0,000967138;5,2968E-06;Ride
0,00054431;5,31611E-06;Ride
0,000666011;4,90421E-06;Ride
0,000756374;1,47321E-05;Ride
0,001592259;7,4283E-06;Ride
0,000742282;1,18629E-05;Ride
0,000651818;2,88129E-06;Ride
0,000251992;4,26547E-06;Ride
0,00132197;2,77801E-06;Ride
0,000752284;2,95992E-06;Ride
0,001042936;5,98696E-06;Ride
0,000957776;3,42584E-06;Ride
0,000335053;4,91647E-06;Ride
0,001053441;3,72015E-06;Ride
0,000615692;4,45641E-06;Ride
0,000643795;6,36081E-06;Ride
0,000896029;3,1385E-06;Ride
0,000519904;6,2395E-06;Ride
0,000677566;1,12547E-05;Ride
0,001199585;1,01868E-05;Ride
0,000966455;4,29511E-06;Ride
0,0005704;3,54082E-06;Ride
0,000273985;2,01549E-05;Ride
0,000666688;1,12229E-05;Ride
0,001367167;1,15471E-05;Ride
0,001158575;6,34819E-06;Ride
0,00042506;8,27908E-06;Ride
0,000608068;5,63349E-06;Ride
0,000653439;9,53857E-06;Ride
0,000499963;5,78531E-06;Ride
0,001193958;1,0035E-05;Ride
0,000712122;7,21263E-06;Ride
0,000292698;5,30775E-06;Ride
0,001705133;6,61767E-06;Ride
0,001202262;1,39676E-05;Ride
0,000921199;5,83168E-06;Ride
0,001372535;6,64724E-06;Ride
0,000448806;1,29082E-05;Ride
0,000248481;6,8609E-06;Ride
0,000984551;4,7753E-06;Ride
0,001692306;2,8798E-06;Ride
0,000986572;4,29409E-06;Ride
0,000492517;4,50931E-06;Ride
0,000916748;8,09181E-06;Ride
0,00031806;9,43243E-06;Ride
0,000795237;1,16884E-05;Ride
0,000625877;1,33482E-05;Ride
0,000227276;5,49349E-06;Ride
0,000830585;1,53251E-06;Ride
0,000923407;3,83463E-06;Ride
0,001094363;8,28986E-06;Ride
0,000678381;6,63442E-06;Ride
0,000753196;6,66315E-06;Ride
0,001276215;3,3998E-06;Ride
0,000496259;6,43868E-06;Ride
0,001059205;3,70299E-06;Ride
0,000179299;7,33672E-06;Ride
0,001697479;1,99874E-06;Ride
0,000958732;5,23771E-06;Ride
0,001801638;1,41769E-05;Ride
0,000779907;1,02356E-05;Ride
0,001296602;9,21893E-06;Ride
0,000559351;3,58867E-06;Ride
0,001998746;7,54503E-06;Ride
0,001117579;9,27581E-06;Ride
0,000549026;4,38528E-06;Ride
0,000622298;2,75387E-05;Ride
0,000822802;5,10042E-06;Ride
0,000801889;4,24889E-06;Ride
0,001175071;9,16509E-06;Ride
0,000355281;1,07882E-05;Ride
0,000996066;1,13413E-05;Ride
0,000668636;7,37521E-06;Ride
0,000481062;2,10602E-05;Ride
0,001945306;2,08871E-06;Ride
0,000739168;8,76656E-06;Ride
0,001128249;8,10945E-06;Ride
0,000670941;7,15046E-06;Ride
0,001194537;4,34673E-06;Ride
0,000472188;4,7748E-06;Ride
0,001161261;1,97954E-05;Ride
0,000679409;4,43611E-06;Ride
0,000852448;6,30452E-06;Ride
0,001085609;9,78303E-06;Ride
0,001294699;9,70955E-06;Ride
0,001005441;9,93159E-06;Ride
0,00110307;8,67203E-06;Ride
0,000861821;4,75286E-06;Ride
0,000725246;5,43882E-06;Ride
0,000681348;1,6156E-05;Ride
0,000581145;7,97564E-06;Ride
0,000649337;0,000215631;Ride
0,00052406;0,000378095;Ride
0,007244487;9,49136E-05;Ride
0,001471422;3,08009E-05;Ride
0,002006594;0,000663842;Ride
0,005429121;0,000137805;Ride
0,052390376;0,000468297;Ride
0,00855475;0,001097395;Ride
0,065571488;0,00077835;Ride
0,333244612;0,000917783;Ride
0,249259451;0,000629274;Ride
0,696961592;0,093701457;Ride
1,259463018;0,032071294;Ride
1,56213693;0,003407225;Ride
6,435277565;0,001523168;Ride
2,943124405;0,088067879;Ride
1,73988316;0,051249649;Ride
2,215088179;0,058975436;Ride
2,624566094;0,000665628;Ride
1,23048935;0,007609798;Ride
1,160896332;0,006279872;Ride
0,883649035;0,009208562;Ride
2,246706133;0,00815629;Ride
3,465477727;0,034467809;Ride
1,804997301;0,024157422;Ride
2,013470507;0,010312576;Ride
2,853361699;0,002050757;Ride
1,239138598;0,009480143;Ride
2,149053359;0,001843839;Ride
1,030362271;0,007617277;Ride
4,822139461;0,014324562;Ride
2,434246296;0,009496608;Ride
1,873483821;0,003132056;Ride
9,317010328;0,026237848;Ride
8,077198307;0,015564637;Ride
7,700480905;0,002707458;Ride
7,189824282;0,010798403;Ride
1,828570797;0,000724904;Ride
2,054578338;0,008117576;Ride
7,709552083;0,012646043;Ride
7,823064678;0,003687015;Ride
4,269767997;0,009812263;Ride
7,536776594;0,021218453;Ride
9,569643715;0,001601256;Ride
3,767044272;0,011033045;Ride
9,230396948;0,001177273;Ride
8,745641498;0,004762484;Ride
4,690776766;0,003425786;Ride
6,226060404;0,005114568;Ride
8,326023415;0,010274307;Ride
8,404562249;0,003704143;Ride
3,376353602;0,00136331;Ride
6,580951348;0,000864298;Ride
8,264750959;0,001919308;Ride
19,46950003;0,008687903;Ride
16,44312567;0,004096115;Ride
7,094345806;0,015729807;Ride
6,876342168;0,001878921;Ride
21,51284614;0,039817931;Ride
30,03819296;0,012541447;Ride
15,84372207;0,000831506;Ride
13,70675256;0,00139526;Ride
12,15911374;0,013395965;Ride
3,529263957;0,024819144;Ride
26,92126317;0,03078078;Ride
8,706365821;0,015400775;Ride
6,247240628;0,012147008;Ride
25,1856605;0,008557623;Ride
14,58889285;0,004203029;Ride
35,39034754;0,007931437;Ride
26,10326959;0,037480826;Ride
21,05892205;0,009917586;Ride
9,844299973;0,014026736;Ride
6,990177443;0,004172165;Ride
7,654240286;0,009136194;Ride
5,678309253;0,00626347;Ride
41,79478387;0,000853324;Ride
9,81803412;0,001976615;Ride
6,294335403;0,002081288;Ride
7,600493941;0,003739506;Ride
6,648940827;0,003136709;Ride
6,078674626;0,002271345;Ride
18,5763929;0,001634187;Ride
7,698038155;0,002671907;Ride
5,154504626;0,003343558;Ride
3,014448434;0,002747986;Ride
11,22983203;0,001273253;Ride
9,960818946;0,001011267;Ride
9,06207231;0,003461799;Ride
32,6101594;0,003454389;Ride
12,42110273;0,002869928;Ride
24,62841727;0,00992068;Ride
10,47312942;0,008138811;Ride
14,20594576;0,005314183;Ride
9,631913035;0,000487436;Ride
8,243509962;0,002633398;Ride
4,516560514;0,003203426;Ride
9,122129277;0,00199471;Ride
4,165284345;0,001320866;Ride
15,92365815;0,001062821;Ride
17,00310669;0,000804681;Ride
3,828076171;0,003332339;Ride
12,82837167;0,013209225;Ride
21,5091108;0,002606263;Ride
7,010534982;0,001325672;Ride
9,915296697;0,005292127;Ride
13,94716911;0,009074503;Ride
10,72170534;0,00090636;Ride
17,13085704;0,002052733;Ride
11,51572223;0,001110691;Ride
7,191242547;0,006389531;Ride
10,24398668;0,006866619;Ride
5,760512602;0,002813505;Ride
12,56221184;0,001369525;Ride
22,22443213;0,001181606;Ride
9,408479498;0,002117503;Ride
7,648968093;0,000647273;Ride
1,176282156;0,003210949;Ride
13,42385191;0,00262464;Ride
15,95307113;0,001468777;Ride
9,434625173;0,003943095;Ride
25,11639285;0,129788465;Ride
78,8271161;0,007984056;Ride
6,666308419;0,003848239;Ride
16,90764654;0,001598548;Ride
6,868975553;0,00244685;Ride
7,805084812;0,005779492;Ride
11,95043843;0,006366808;Ride
9,453920067;0,004888483;Ride
27,97337712;0,009118441;Ride
3,585940401;0,001774241;Ride
5,901610708;0,009934059;Ride
5,166361508;0,004712757;Ride
18,05409347;0,003749339;Ride
13,82466138;0,001681648;Ride
14,89249691;0,001299776;Ride
7,137756037;0,006435543;Ride
157,2255475;0,001914329;Ride
22,24660695;0,014676645;Ride
35,72476085;0,010322465;Ride
11,79284038;0,004747307;Ride
24,37996346;0,002474396;Ride
4,812287927;0,001358538;Ride
4,319266365;0,002029124;Ride
29,33172695;0,001953674;Ride
2,932761126;0,000591734;Ride
5,383731779;0,001636694;Ride
6,732286307;0,001855642;Ride
4,494787254;0,001279484;Ride
4,286207533;0,001960139;Ride
3,778774452;0,000794169;Ride
88,0130374;0,006596412;Ride
3,609639586;0,003589905;Ride
8,829879085;0,006216;Ride
2,378311596;0,000497599;Ride
6,640392736;0,00142316;Ride
3,011267482;0,001697116;Ride
6,986887529;0,011805243;Ride
11,70053448;0,008439949;Ride
7,443101533;0,002660653;Ride
8,46808001;0,00556124;Ride
7,391273166;0,001224575;Ride
7,852036013;0,004037233;Ride
12,74958228;0,007215061;Ride
7,62887221;0,013432694;Ride
22,53507358;0,003672908;Ride
8,027072523;0,01083236;Ride
19,61270795;0,01348436;Ride
20,03238495;0,01531951;Ride
23,57257349;0,012817746;Ride
7,040327347;0,010620718;Ride
9,236142597;0,003277977;Ride
9,562794663;0,01069959;Ride
3,108555734;0,001894712;Ride
17,01984023;0,008425909;Ride
8,218861545;0,004722254;Ride
11,43115613;0,00051745;Ride
4,766432513;0,001169367;Ride
15,58249371;0,001132294;Ride
19,75677598;0,015283217;Ride
28,04742064;0,017782616;Ride
8,95965091;0,009865462;Ride
8,831068621;0,003465573;Ride
7,566642592;0,00816405;Ride
18,64687178;0,00510357;Ride
14,14352591;0,00356956;Ride
12,75738497;0,004522111;Ride
4,757206063;0,005912823;Ride
8,098214784;0,006878249;Ride
15,27059808;0,003894782;Ride
5,005713953;0,001931414;Ride
7,70629441;0,000856959;Ride
4,352193679;0,001582891;Ride
13,85909242;0,015593157;Ride
5,59271593;0,005878858;Ride
8,648612641;0,002313638;Ride
3,895894434;0,003779598;Ride
1,79397858;0,004455289;Ride
16,80218328;0,004873757;Ride
10,38661995;0,002311709;Ride
12,61937506;0,002586623;Ride
3,183473562;0,003061424;Ride
1,909571419;0,001735917;Ride
2,280552149;0,002348376;Ride
4,495859903;0,003207548;Ride
11,76711394;0,000267597;Ride
6,437741428;0,003046751;Ride
9,066218874;0,001734438;Ride
2,982666907;0,003578077;Ride
10,58038462;0,001147223;Ride
14,47238977;0,001187369;Ride
12,86226941;0,002553415;Ride
6,940013242;0,000226594;Ride
7,807983961;0,002401338;Ride
6,581516642;0,002149079;Ride
7,694124906;0,001933288;Ride
3,514067362;0,004760379;Ride
10,51608823;0,002607384;Ride
7,868703722;0,002983042;Ride
10,51001887;0,005379231;Ride
9,380606164;0,003264958;Ride
7,791127715;0,004633934;Ride
21,1066335;0,006596802;Ride
23,76142702;0,024482763;Ride
8,147305432;0,007009269;Ride
12,23115074;0,012669385;Ride
11,67259562;0,003510685;Ride
43,87441255;0,00664736;Ride
35,63737081;0,007385921;Ride
66,92395029;0,003502579;Ride
10,17727191;0,003980706;Ride
12,93361501;0,022620418;Ride
9,241985778;0,026466278;Ride
2,6362211;0,002375252;Ride
14,95559921;0,005313816;Ride
71,99696171;0,006276732;Ride
19,23165595;0,010568444;Ride
4,651127705;0,012776487;Ride
38,2473371;0,003562445;Ride
15,91059942;0,01019275;Ride
4,120647388;0,007051779;Ride
6,022232228;0,003779245;Ride
12,2434549;0,001066901;Ride
8,881406014;0,001384301;Ride
6,976934068;0,001146594;Ride
19,40680182;0,001648919;Ride
11,70612391;0,000606514;Ride
10,44802483;0,000758932;Ride
8,667172999;0,000196076;Ride
6,06669777;0,009406229;Ride
11,91457681;0,003231274;Ride
7,839999024;0,000608434;Ride
4,964362057;0,000739504;Ride
3,747187922;0,000890704;Ride
5,570744675;0,001535521;Ride
10,90745494;0,001592623;Ride
15,80210008;0,002857192;Ride
26,61731031;0,001038152;Ride
4,760522717;0,001007327;Ride
6,997599573;0,000900049;Ride
20,20326029;0,001710419;Ride
8,670146963;0,001140816;Ride
1,573936508;0,000495251;Ride
5,222094765;0,000934884;Ride
3,507048833;0,003597932;Ride
6,306852816;0,000909071;Ride
8,707731114;0,001413209;Ride
6,653677513;0,001184558;Ride
11,51540099;0,001779105;Ride
15,22010691;0,001261018;Ride
3,728172292;0,000602285;Ride
8,117454549;0,000593886;Ride
11,68848437;0,000819399;Ride
2,549105224;0,000864164;Ride
9,210580714;0,000822187;Ride
3,287969404;0,00099063;Ride
2,136416661;0,001249586;Ride
3,50605E-30;5,34981E-35;Ride
0,572967769;0,000755472;Ride
9,554302017;0,002184129;Ride
11,06924215;0;Ride
3,50605E-30;0;Ride
3,50605E-30;0,007263561;Ride
3,50605E-30;0,004584712;Ride
3,50605E-30;0;Ride
3,50605E-30;0,004049159;Ride
4,155213622;0,078180541;Ride
2,419424834;0,00086567;Ride
3,592857629;8,55969E-34;Ride
13,21549616;0,186320791;Ride
2,058067377;0,243470205;Ride
0,000444389;1,97843E-05;Ride
0,000657697;6,72796E-06;Ride
0,001317335;7,40505E-06;Ride
0,000933319;9,53452E-06;Ride
0,001354005;1,38422E-05;Ride
0,000403976;1,00949E-05;Ride
0,001425829;6,51998E-06;Ride
0,000699287;5,56676E-06;Ride
0,001174378;3,30442E-06;Ride
0,001290056;8,31551E-06;Ride
0,000950128;2,40973E-05;Ride
0,000349822;1,41555E-05;Ride
0,000750923;3,64012E-06;Ride
0,00056777;4,96533E-06;Ride
0,001987556;8,69233E-06;Ride
0,001070716;8,30239E-06;Ride
0,000628247;1,0213E-05;Ride
0,000778856;7,03484E-06;Ride
0,001004073;1,00666E-05;Ride
0,000319798;1,3224E-05;Ride
0,000850681;1,35149E-05;Ride
0,001892486;1,707E-05;Ride
3,50605E-30;1,33745E-35;Ride
0,000806969;8,42446E-07;Ride
0,000574233;3,34363E-36;Ride
0,000663228;3,34363E-36;Ride
0;3,34363E-36;Ride
6,44995E-05;1,15612E-05;Ride
0,000497312;0,000538902;Ride
0;2,228E-09;Ride
0;8,635E-06;Ride
0;1,36414E-05;Ride
0;4,85821E-05;Ride
0;2,63018E-06;Ride
0;0;Ride
0;0,127311486;Ride
0,03517601;0,030237157;Ride
0,001094162;0,001107339;Ride
0,015124018;0,165413507;Ride
0,013123419;0,000597879;Ride
0,038880868;0,002846984;Ride
0,001598951;0,000244643;Ride
0,001035056;3,31537E-05;Ride
0,000844227;1,12482E-05;Ride
0,000650142;9,2448E-06;Ride
0,000952783;1,30121E-05;Ride
0,001819801;1,53544E-05;Ride
0,001491402;5,87818E-06;Ride
0,001278948;1,31629E-05;Ride
0,000902394;3,00621E-05;Ride
0,000534438;1,70095E-05;Ride
0,001134009;9,75156E-06;Ride
0,00108751;2,61766E-05;Ride
0,000397962;2,12661E-05;Ride
0,000712907;1,03458E-05;Ride
0,000772989;2,11303E-06;Ride
0,000681503;8,15844E-06;Ride
0,000652451;3,32587E-06;Ride
0,000368223;6,40142E-06;Ride
0,001784295;6,06642E-06;Ride
0,000474844;3,77384E-06;Ride
0,0012158;6,1621E-06;Ride
0,000262415;4,98865E-06;Ride
0,000663924;4,33138E-06;Ride
0,000457253;6,08402E-06;Ride
0,000717968;3,9566E-06;Ride
0,000280111;4,17729E-06;Ride
0,000743778;8,87273E-06;Ride
0,00122419;6,74274E-05;Ride
0,00110457;2,07015E-05;Ride
0,000140221;1,96031E-05;Ride
0,000583975;6,50998E-06;Ride
0,000914406;6,11121E-06;Ride
0,000483535;8,66552E-06;Ride
0,001245333;5,61499E-06;Ride
0,00121957;1,00166E-05;Ride
0,000773175;1,05843E-05;Ride
0,000381338;1,45151E-05;Ride
0,00126122;6,075E-06;Ride
0,001120694;1,50012E-05;Ride
0,000528138;6,82852E-06;Ride
0,000865992;1,01784E-05;Ride
0,001188203;9,83429E-06;Ride
0,003388686;1,5244E-05;Ride
0,052740544;1,12918E-05;Ride
0,015022976;1,42512E-05;Ride
0,000603568;9,48147E-06;Ride
0,000458831;9,02071E-06;Ride
0,000635657;7,1114E-06;Ride
0,00071784;8,15103E-06;Ride
0,000436063;6,7454E-06;Ride
0,000786483;4,32506E-06;Ride
0,00161766;6,62401E-06;Ride
0,001042466;5,53213E-06;Ride
0,000238134;5,17351E-06;Ride
0,000740789;4,52357E-06;Ride
0,000960064;6,85672E-06;Ride
0,000862324;4,27227E-06;Ride
0,000403925;6,57845E-06;Ride
0,000421148;1,07278E-05;Ride
0,001162319;5,90741E-06;Ride
0,000680971;1,8929E-06;Ride
0,000500428;3,40591E-06;Ride
0,000979043;3,84139E-06;Ride
0,000269335;2,84156E-06;Ride
0,00096322;1,23329E-05;Ride
0,000639605;5,16254E-06;Ride
0,001021595;5,81095E-06;Ride
0,00106328;4,67368E-06;Ride
0,000419017;3,61896E-06;Ride
0,001272918;2,09796E-05;Ride
0,000732767;1,26503E-06;Ride
0,000961096;7,93097E-06;Ride
0,000689852;1,01303E-05;Ride
0,000561143;7,01055E-06;Ride
0,00037163;9,18671E-06;Ride
0,000670207;1,65407E-05;Ride
0,004759034;5,58163E-05;Ride
0,001056837;8,63011E-05;Ride
0,007571334;4,16048E-05;Ride
0,002414331;1,87167E-05;Ride
0,001099279;9,47132E-06;Ride
0,001396184;1,25156E-05;Ride
0,001323905;0,000153157;Ride
0,00091149;9,55986E-05;Ride
0,001048259;4,0036E-05;Ride
0,000634252;4,34295E-06;Ride
0,001939233;1,34545E-05;Ride
0,001433721;1,32289E-05;Ride
0,001417845;5,06971E-05;Ride
0,000900136;0,000131909;Ride
0,000517995;2,49938E-05;Ride
0,000687855;1,98999E-05;Ride
0,000659448;7,01651E-05;Ride
0,002771083;1,22396E-05;Ride
0,001105622;1,90968E-05;Ride
0,000755153;0,000113856;Ride
0,002799211;9,69428E-05;Ride
0,00062089;1,10412E-05;Ride
0,000410709;2,68799E-05;Ride
0,001353418;5,01727E-06;Ride
0,00117141;3,13162E-06;Ride
0,000605064;1,53184E-05;Ride
0,001138371;3,0827E-05;Ride
0,001078705;8,22773E-05;Ride
0,000574925;8,6254E-05;Ride
0,000477301;3,71769E-05;Ride
0,000716781;2,31037E-05;Ride
0,000584636;3,12048E-05;Ride
0,000539871;4,95085E-05;Ride
0,000732787;1,25851E-05;Ride
0,000741987;3,4742E-05;Ride
0,000447105;8,94986E-06;Ride
0,000890934;4,46395E-06;Ride
0,000583984;1,30683E-05;Ride
0,001239228;6,72362E-05;Ride
0,001695336;4,07156E-05;Ride
0,001355698;7,00311E-06;Ride
0,000403928;2,41994E-05;Ride
0,000350571;1,45273E-05;Ride
0,000930065;6,61914E-06;Ride
0,000925579;1,7464E-05;Ride
0,000862026;1,33866E-05;Ride
0,000645487;4,24592E-05;Ride
0,001902301;3,31194E-06;Ride
0,000729448;1,40558E-05;Ride
0,000803707;7,80832E-06;Ride
0,001404005;2,59985E-05;Ride
0,000698352;1,61859E-05;Ride
0,001582284;3,06174E-05;Ride
0,000349872;3,74256E-06;Ride
