Acc;Gyr;x_acc;y_acc;z_acc;x_gyr;y_gyr;z_gyr;Label
0,000714142;5,96463E-06;0,002212867;0,000872918;0,000826002;5,74014E-06;6,63221E-06;7,34145E-06;Ride
0,001215617;8,73196E-06;0,001938553;0,001116646;0,001399355;1,01789E-05;1,68442E-05;6,89538E-06;Ride
0,001343812;1,92755E-05;0,003780485;0,001129122;0,001662452;1,02005E-05;1,13983E-05;2,4524E-05;Ride
0,000298272;1,75764E-05;0,002234282;0,000316127;0,00070771;9,7844E-06;9,73711E-06;2,28723E-05;Ride
0,001263551;2,17021E-05;0,006805842;0,001178846;0,001081195;8,81352E-06;7,20275E-06;2,18163E-05;Ride
0,000624263;8,3084E-06;0,001045249;0,000457869;0,000898402;1,56979E-05;2,6428E-05;1,27506E-05;Ride
0,000290378;7,23146E-06;0,000684255;0,000347746;0,000790309;1,59509E-05;6,64191E-06;1,34919E-05;Ride
0,001097226;5,27519E-06;0,000755638;0,001333084;0,001483998;1,9594E-05;5,75275E-06;4,42567E-06;Ride
0,001044385;1,27891E-05;0,001343271;0,000840278;0,001275715;7,19015E-06;1,3898E-05;1,34788E-05;Ride
0,001098278;9,3542E-06;0,001704266;0,000321224;0,008063458;1,19027E-05;1,46293E-05;1,0667E-05;Ride
0,001682004;1,12741E-05;0,000957549;0,00165224;0,001103629;1,31415E-05;1,8207E-05;2,64942E-05;Ride
0,000645803;7,8346E-06;0,000503759;0,000884387;0,001055447;1,55706E-05;6,28848E-06;1,32028E-05;Ride
0,00050688;1,34941E-05;0,001467427;0,000362023;0,00045991;2,35279E-05;8,66537E-06;5,05611E-06;Ride
0,00044883;1,0395E-05;0,000765836;0,000471388;0,000443593;2,57881E-05;2,0754E-05;9,97668E-06;Ride
0,000619416;7,72442E-06;0,000969022;0,00061415;0,00253409;8,00656E-06;3,04186E-06;1,7088E-05;Ride
0,000697945;8,21651E-06;0,002316117;0,000750554;0,000401783;5,00883E-06;2,04924E-05;7,70395E-06;Ride
0,000728942;4,53132E-06;0,0011615;0,00103021;0,001417459;1,56639E-05;5,94234E-06;6,30178E-06;Ride
0,000801354;5,02819E-06;0,002216947;0,00070364;0,000501976;5,74014E-06;9,01526E-06;6,01753E-06;Ride
0,000346867;1,76909E-05;0,002867806;0,000316122;0,001582912;1,26214E-05;1,06071E-05;4,45121E-05;Ride
0,001681872;6,27523E-06;0,001116632;0,001483993;0,002365832;4,66839E-06;4,74405E-06;7,32569E-06;Ride
0,00013991;6,52985E-06;0,001693047;0,000185841;0,002267934;2,03663E-05;8,58656E-06;8,95537E-06;Ride
0,000182518;2,00057E-06;0,001927591;0,000160354;0,000636327;1,37934E-05;1,90464E-05;7,88672E-06;Ride
0,00053183;1,18316E-05;0,000633267;0,000710005;0,000816057;2,23805E-05;3,73219E-06;2,01614E-05;Ride
0,001404368;1,59105E-05;0,003120705;0,001487839;0,001266793;6,26971E-06;7,15232E-06;1,68611E-05;Ride
0,001256693;5,33053E-06;0,001846011;0,001351444;0,000601656;2,39062E-05;1,62811E-05;6,98525E-06;Ride
0,000807139;6,48379E-06;0,001657101;0,000684507;0,001324662;3,65969E-06;8,19885E-06;6,64797E-06;Ride
0,001425396;6,80265E-06;0,00162141;0,00142486;0,000552963;1,49071E-05;9,72344E-06;7,49132E-06;Ride
0,001246511;2,7651E-06;0,000536646;0,000869072;0,002286545;1,26371E-05;1,29902E-05;1,24354E-05;Ride
0,001090519;4,41256E-06;0,001443973;0,000954749;0,000408157;8,52352E-06;5,95449E-06;1,65301E-05;Ride
0,001022648;1,11905E-05;0,001341998;0,000785456;0,001610193;6,13101E-06;7,82058E-06;1,25331E-05;Ride
0,000769743;7,44102E-06;0,00088948;0,000754619;0,000861948;2,15767E-05;1,59028E-05;1,45663E-05;Ride
0,000189557;1,16856E-05;0,002844096;0,000183813;0,001871248;4,92053E-06;2,84197E-05;1,06822E-05;Ride
0,001225193;7,0878E-06;0,000991456;0,00108706;0,000617971;7,17438E-06;2,04293E-05;6,4809E-06;Ride
0,000746132;3,95163E-06;0,002264111;0,000602677;0,000664113;1,00523E-05;1,48279E-05;9,64885E-06;Ride
0,000858055;1,70181E-05;0,000515996;0,000775275;0,001022047;1,79328E-05;1,47522E-05;1,46293E-05;Ride
0,00053145;3,05062E-06;0,001129123;0,000399999;0,000796428;8,43526E-06;7,45178E-06;4,42883E-06;Ride
0,000806978;8,7259E-06;0,002744159;0,000920082;0,001577815;1,45002E-05;1,10656E-05;7,63861E-06;Ride
0,000396188;4,84484E-06;0,004105531;0,000591718;0,00148986;8,22406E-06;9,09407E-06;1,21548E-05;Ride
0,001722748;1,0058E-05;0,003440652;0,001362391;0,001654297;2,94288E-05;1,41975E-05;3,65969E-06;Ride
0,001236311;8,356E-06;0,001088334;0,00101185;0,002020137;2,29763E-05;1,02919E-05;8,51406E-06;Ride
0,001062346;6,10867E-06;0,001967107;0,001011843;0,001591838;5,07187E-06;1,13763E-05;9,40613E-06;Ride
0,000735505;1,156E-05;0,001551046;0,000933077;0,001045504;1,02162E-05;4,36578E-06;2,57849E-05;Ride
0,000695747;5,23314E-06;0,001580874;0,000685537;0,001504138;1,12502E-05;7,78276E-06;5,67394E-06;Ride
0,000344909;8,85211E-06;0,001557421;0,000275333;0,001509488;8,35015E-06;1,42983E-05;1,2117E-05;Ride
0,001005012;9,51504E-06;0,00062307;0,000795662;0,001919433;1,28735E-05;1,40745E-05;7,83004E-06;Ride
0,00056917;7,37174E-06;0,000494835;0,000449721;0,001121986;1,3835E-05;1,91811E-05;3,85828E-06;Ride
0,000472507;7,23047E-06;0,001061564;0,000561882;0,000679413;1,52168E-05;5,88175E-06;9,89586E-06;Ride
0,001448702;1,40309E-05;0,001531927;0,001622433;0,001144419;7,55265E-06;1,69619E-05;4,80394E-06;Ride
0,001279996;5,44146E-06;0,001472526;0,001423588;0,002581003;1,74915E-05;1,94459E-05;3,32871E-06;Ride
0,000880543;3,1711E-06;0,000930271;0,00094226;0,00199464;1,2801E-05;1,16001E-05;1,68957E-06;Ride
0,000890989;2,65965E-06;0,000780112;0,00096468;0,000657998;1,83111E-05;1,3794E-05;9,57005E-06;Ride
0,001256443;7,14853E-06;0,002034666;0,001138043;0,000959844;8,01944E-06;1,99073E-05;1,48831E-05;Ride
0,00101463;7,08171E-06;0,001382021;0,001233909;0,002958307;8,057E-06;4,71568E-06;1,5017E-05;Ride
0,015272727;5,64353E-05;0,030071541;0,005100047;0,082896106;1,91685E-05;9,79196E-05;2,78937E-05;Ride
0,003593498;1,29343E-06;0,007217057;0,002438226;0,008800487;1,09728E-05;3,34447E-06;2,61317E-06;Ride
0,002466583;1,05866E-05;0,345917283;0,002385219;0,001914331;6,6089E-06;4,93643E-05;1,47589E-05;Ride
0,001445218;1,02955E-05;0,002419111;0,001319571;0,003672135;1,91054E-05;1,11083E-05;1,2385E-05;Ride
0,001879378;9,70343E-06;0,000442574;0,001014649;0,005176534;2,04924E-05;1,1868E-05;3,88224E-05;Ride
0,000478346;2,28037E-05;0,000847671;0,000654949;0,000428297;1,96979E-05;8,13898E-06;2,67901E-05;Ride
0,000943592;9,23135E-06;0,000847415;0,000811983;0,002114969;1,22935E-05;9,46918E-06;7,70711E-06;Ride
0,000777002;1,65333E-05;0,001294069;0,00075053;0,00202447;1,58902E-05;1,23219E-05;1,73497E-05;Ride
0,001007303;3,33721E-05;0,001585973;0,000969003;0,001164813;1,0604E-05;1,12376E-05;3,54338E-05;Ride
0,000448049;8,70131E-06;0,000901464;0,000684252;0,002330394;9,63309E-06;1,61676E-05;2,67968E-05;Ride
0,001430255;3,00001E-05;0,001083233;0,001139318;0,00217947;1,50195E-05;1,15961E-05;2,51469E-05;Ride
0,000765898;2,49111E-05;0,001968382;0,000669222;0,001760099;2,72633E-05;1,45757E-05;1,71132E-05;Ride
0,00077217;1,60292E-05;0,000873165;0,000712795;0,001046522;2,32001E-06;4,87013E-06;2,84327E-05;Ride
0,001810913;2,01352E-05;0,002145564;0,00141773;0,00255474;1,20697E-05;5,73699E-06;1,80337E-05;Ride
0,000688005;8,12434E-06;0,002934087;0,000734486;0,001491137;9,90103E-06;8,4983E-06;7,95612E-06;Ride
0,000835249;1,05816E-05;0,003564044;0,000893308;0,001426638;7,36352E-06;5,49742E-06;1,12249E-05;Ride
0,001656104;8,714E-06;0,000698787;0,001524541;0,001042443;1,22967E-05;9,97668E-06;8,77885E-06;Ride
0,001023596;6,33374E-06;0,000703631;0,000763806;0,003217328;1,09223E-05;1,6735E-05;1,83962E-05;Ride
0,000491907;1,71475E-05;0,001239255;0,000537674;0,002242441;5,1822E-06;9,91364E-06;1,41722E-05;Ride
0,001345405;1,98724E-06;0,001245121;0,001269844;0,001060546;1,69241E-05;1,35576E-05;5,8284E-06;Ride
0,000581176;5,13311E-06;0,00115844;0,000762006;0,00160331;3,6219E-06;1,57763E-05;9,05624E-06;Ride
0,000786098;3,7064E-06;0,002935873;0,000745453;0,001407516;5,92927E-06;1,39327E-05;7,8458E-06;Ride
0,00113804;5,45553E-06;0,000657996;0,0010761;0,00056622;1,52598E-05;5,74014E-06;8,24613E-06;Ride
0,000603253;2,04295E-05;0,000937155;0,00068732;0,000695728;4,36578E-06;1,6735E-05;1,88785E-05;Ride
0,001860331;3,36525E-05;0,000576416;0,001827663;0,00130758;1,07458E-05;7,1271E-06;3,31106E-05;Ride
0,000605657;2,41112E-05;0,001057741;0,000627146;0,001440149;2,25852E-05;1,53903E-05;2,29245E-05;Ride
0,000500836;7,81018E-06;0,001749134;0,000749765;0,001591838;8,56135E-06;1,53701E-05;8,52352E-06;Ride
0,001499039;2,10907E-06;0,002255952;0,001463609;0,002947092;1,74915E-05;2,47132E-06;2,03001E-06;Ride
0,00055667;2,87054E-05;0,003753716;0,000577179;0,000506051;9,97668E-06;1,65332E-05;3,51942E-05;Ride
0,001196563;0,000136979;0,001424852;0,00113219;0,001642056;1,62527E-05;1,69462E-05;0,000132773;Ride
0,000877133;0,000108309;0,002019369;0,000939194;0,003447022;9,59858E-06;2,70609E-05;0,000151504;Ride
0,000421885;7,97651E-05;0,002488199;0,000513968;0,003482716;5,07187E-06;2,41615E-05;7,77488E-05;Ride
0,001864358;1,2539E-05;0,006301065;0,000985334;0,005510757;1,63788E-05;6,88753E-06;1,37089E-05;Ride
0,000533372;7,30166E-06;0,005370282;0,000769907;0,00503147;4,28225E-05;5,99231E-06;4,63057E-06;Ride
0,000347642;3,34402E-05;0,005910753;0,000177437;0,002606747;1,0998E-05;5,19796E-06;3,17867E-05;Ride
0,00248907;0,000101016;0,001458504;0,001928636;0,002133585;1,89637E-05;2,26105E-05;9,39336E-05;Ride
0,000597314;3,10434E-05;0,001939828;0,000520341;0,001511533;6,26971E-06;1,22463E-05;3,6515E-05;Ride
0,001246373;4,61016E-06;0,000637601;0,001142386;0,000906561;1,07931E-05;1,64198E-05;3,1172E-05;Ride
0,000837131;1,69156E-05;0,001188014;0,000685536;0,001275713;7,6945E-06;9,27059E-06;1,5638E-05;Ride
0,00084981;1,96211E-05;0,002806621;0,000937152;0,001668575;1,67224E-05;1,29366E-05;1,88627E-05;Ride
0,000237235;1,22249E-05;0,00087087;0,0002195;0,000744422;7,93091E-06;1,13479E-05;1,27222E-05;Ride
0,00040131;4,9701E-06;0,000879284;0,000402806;0,000559846;2,96306E-06;4,03796E-06;6,18145E-06;Ride
0,000931532;1,28508E-05;0,003188007;0,000889481;0,000628424;1,21202E-05;1,86105E-05;1,81219E-05;Ride
0,00068782;4,97705E-05;0,001377688;0,000806616;0,000908602;4,22709E-06;1,52219E-05;6,75231E-05;Ride
0,000839665;5,53529E-05;0,000586358;0,000739583;0,002084377;5,18535E-06;1,40619E-05;5,44099E-05;Ride
0,000961753;1,32309E-05;0,007077352;0,001078143;0,001923258;2,41614E-05;2,21223E-05;1,08017E-05;Ride
0,001125241;2,2321E-05;0,001274948;0,001234926;0,001423832;1,46136E-05;2,14349E-05;2,47415E-05;Ride
0,001135786;2,088E-05;0,003078639;0,00128208;0,003143135;1,62527E-05;1,47806E-05;2,11228E-05;Ride
0,000635299;6,71103E-05;0,001214529;0,00078037;0,002846135;9,03102E-06;1,25741E-05;7,03064E-05;Ride
0,00085866;6,41346E-05;0,001377688;0,001193365;0,000741616;2,50788E-05;1,19909E-05;9,04678E-05;Ride
0,000695653;1,72699E-05;0,00338788;0,000654935;0,002652385;9,56133E-06;2,5456E-05;1,15354E-05;Ride
0,000975877;6,35538E-06;0,005051862;0,000763798;0,002584061;3,46615E-05;1,95562E-05;1,1288E-05;Ride
0,001752239;3,01669E-05;0,000663096;0,002060142;0,008519028;2,76762E-05;1,17261E-05;3,02011E-05;Ride
0,002016576;5,41687E-05;0,005059;0,001738929;0,00746179;1,72236E-05;2,30866E-05;0,000132455;Ride
0,001197939;0,000221153;0,003024593;0,001115615;0,006771429;4,78786E-05;3,01633E-05;0,000219783;Ride
0,006460949;0,000292102;0,071943942;0,006761214;0,003707833;9,34309E-06;3,04155E-05;0,000266452;Ride
0,013913724;7,9191E-05;0,057274769;0,01380139;0,018376991;0,000122507;2,00353E-05;6,2426E-05;Ride
0,002251537;0,000929373;0,189312344;0,003884237;0,016193695;8,03052E-05;7,3446E-05;0,001013568;Ride
0,002764488;0,000311156;0,016807848;0,00139732;0,009798821;4,10541E-05;2,78528E-05;0,000329202;Ride
0,001929898;6,5389E-05;0,018320143;0,001877374;0,005240518;2,80041E-05;2,37328E-05;5,7373E-05;Ride
0,00151507;2,52923E-05;0,014836411;0,002074165;0,006592968;9,69853E-06;5,7879E-06;2,58426E-05;Ride
0,001901887;1,05134E-05;0,001005734;0,001728477;0,005916868;1,23566E-05;7,26264E-06;9,61102E-06;Ride
0,001821255;2,46692E-05;0,00349368;0,00186616;0,001642059;8,81352E-06;1,45284E-05;2,33892E-05;Ride
0,001394196;2,78383E-05;0,001192093;0,001121994;0,005515853;2,3342E-05;1,47018E-05;2,28502E-05;Ride
0,001141896;3,30687E-05;0,004077998;0,000938438;0,001919433;3,71958E-06;7,32569E-06;3,27954E-05;Ride
0,001103616;9,99528E-06;0,002928989;0,00130759;0,001024854;9,29599E-06;1,16114E-05;1,09282E-05;Ride
0,000791788;2,89746E-05;0,005451607;0,000996554;0,00133486;1,56979E-05;9,88527E-06;2,62388E-05;Ride
0,000895367;3,02222E-05;0,001064625;0,000930275;0,001314464;1,60888E-05;1,08467E-05;5,85551E-05;Ride
0,000743974;1,24847E-05;0,003249193;0,000730406;0,001524791;1,02289E-05;8,93961E-06;2,2762E-05;Ride
0,000322447;4,77844E-06;0,002662834;0,000540726;0,001333074;1,17261E-05;2,23963E-05;3,60264E-05;Ride
0,000623215;6,06795E-05;0,001045504;0,000892292;0,001730779;2,2058E-05;2,53539E-05;6,10954E-05;Ride
0,000500239;7,0447E-06;0,005425092;0,000530281;0,001545183;1,46136E-05;5,87568E-06;3,66915E-06;Ride
0,001396666;3,35797E-05;0,000744676;0,001280038;0,002891005;1,07301E-05;5,2484E-06;3,77506E-05;Ride
0,001154039;6,63341E-06;0,00099426;0,001178078;0,001972204;8,44787E-06;9,44396E-06;1,83111E-05;Ride
0,000369944;6,57176E-06;0,001131927;0,000420398;0,000661821;1,24701E-05;4,8197E-06;1,28767E-05;Ride
0,001341882;9,99469E-06;0,000985338;0,001146205;0,000515231;4,4005E-06;8,90015E-06;6,75252E-06;Ride
0,000474361;5,60688E-06;0,001025873;0,000674059;0,001590814;8,57711E-06;8,84189E-06;9,1445E-06;Ride
0,000594507;1,36405E-05;0,001083234;0,00036941;0,002039508;1,66089E-05;1,17388E-05;1,9241E-05;Ride
0,000813329;7,05444E-06;0,001049327;0,000693685;0,001020772;8,21145E-06;9,94831E-06;6,00492E-06;Ride
0,00046336;1,27708E-05;0,000924152;0,000614149;0,00081096;1,9698E-05;7,55265E-06;1,24196E-05;Ride
0,000512995;1,05594E-05;0,000954746;0,000494835;0,00043569;1,77665E-05;5,38721E-06;9,96312E-06;Ride
0,001514058;8,18471E-06;0,00124308;0,001595911;0,000907836;7,4896E-06;7,78276E-06;9,28005E-06;Ride
0,000553377;9,82681E-06;0,000606755;0,000554756;0,002479024;1,14109E-05;1,49918E-05;1,35576E-05;Ride
0,000700435;6,93867E-06;0,000495601;0,000790559;0,001394259;2,15767E-05;7,42656E-06;7,63145E-06;Ride
0,000670567;1,15781E-05;0,000393625;0,000673038;0,000301084;8,07276E-06;1,40115E-05;1,34945E-05;Ride
0,001276955;5,82497E-06;0,000573357;0,001453161;0,001705284;1,77815E-05;1,06197E-05;5,40916E-06;Ride
0,000895576;1,68395E-05;0,000542764;0,000775272;0,001207386;1,36206E-05;5,70231E-06;3,04628E-05;Ride
0,000843958;1,26155E-05;0,000545824;0,001009822;0,001035049;5,38709E-06;8,96798E-06;1,63914E-05;Ride
0,000539777;1,14682E-05;0,001955125;0,00060394;0,000387763;9,65831E-06;1,0957E-05;9,67407E-06;Ride
0,000933571;1,55669E-05;0,002176156;0,000816065;0,001760096;9,84744E-06;1,49445E-05;1,69462E-05;Ride
0,000977537;7,02828E-06;0,001178836;0,00110133;0,001418475;2,66329E-05;6,24449E-06;9,10668E-06;Ride
0,002543127;8,08878E-05;0,012011688;0,002740314;0,005589276;1,40462E-05;8,22406E-06;0,000152894;Ride
0,003524821;4,18346E-05;0,003681569;0,004406384;0,001978581;1,68957E-05;2,33766E-05;3,29089E-05;Ride
0,001776135;0,000130222;0,006610305;0,00190312;0,003023826;3,1131E-05;1,85853E-05;0,000111528;Ride
0,000598388;1,84797E-05;0,01263603;0,001218598;0,002503751;1,17135E-05;1,8248E-05;1,57011E-05;Ride
0,000545592;0,000183998;0,003354992;0,000575142;0,006905007;1,62175E-05;2,50733E-05;0,000171166;Ride
0,001296086;6,08455E-05;0,00307558;0,001460549;0,000448946;1,12502E-05;2,83224E-05;0,000143437;Ride
0,000777902;5,53048E-05;0,001439128;0,000882334;0,006125922;1,22935E-05;7,64091E-06;6,20855E-05;Ride
0,000555215;1,27704E-05;0,000660036;0,000570048;0,000643465;8,72841E-06;8,4983E-06;1,24701E-05;Ride
0,000925939;1,17462E-05;0,003294061;0,000811988;0,003258374;9,98929E-06;1,12092E-05;1,35418E-05;Ride
0,001009601;2,77495E-05;0,003060284;0,000953732;0,002156779;1,83584E-05;5,26101E-06;2,48519E-05;Ride
0,001049109;3,81883E-05;0,000605735;0,00118191;0,00144907;8,8545E-06;1,77153E-05;6,83899E-05;Ride
0,000731568;5,41499E-05;0,001183935;0,000603954;0,001184189;1,4954E-05;7,6945E-06;5,68151E-05;Ride
0,000720709;2,95802E-05;0,00295321;0,001030216;0,001899037;1,04306E-05;1,84214E-05;3,0012E-05;Ride
0,000934287;1,83729E-05;0,003598713;0,001121723;0,001124026;1,33148E-05;6,20666E-06;1,89793E-05;Ride
0,000905432;4,88258E-05;0,00085175;0,000870874;0,002089474;8,2875E-06;1,04732E-05;4,48812E-05;Ride
0,001891448;5,23428E-05;0,000693433;0,001735866;0,000916761;1,23093E-05;1,02162E-05;5,29694E-05;Ride
0,000588061;4,48329E-06;0,000981259;0,000663864;0,001141107;8,52352E-06;1,49414E-05;1,84088E-05;Ride
0,000604089;4,82639E-06;0,00076711;0,000438742;0,001672395;1,04779E-05;8,26189E-06;6,0396E-06;Ride
0,001066562;9,25689E-06;0,000308222;0,001438114;0,00102001;1,31257E-05;1,34441E-05;2,67589E-05;Ride
0,001565664;9,16553E-06;0,000551687;0,001598228;0,000852514;5,92927E-06;1,40871E-05;9,59527E-06;Ride
0,000626002;1,7508E-05;0,000698787;0,000643721;0,000430589;6,00492E-06;6,22873E-06;2,05018E-05;Ride
0,001522645;1,56614E-05;0,00053945;0,001569418;0,003206108;2,18163E-05;1,03423E-05;1,21706E-05;Ride
0,00049006;1,91124E-05;0,001589797;0,00040893;0,000316123;7,74178E-06;2,23301E-05;1,7088E-05;Ride
0,000571972;1,00185E-05;0,001398083;0,000540732;0,001183934;1,28105E-05;1,41975E-05;2,03632E-05;Ride
0,000779534;5,12233E-06;0,000925172;0,000714838;0,001896996;1,58902E-05;1,11714E-05;6,94743E-06;Ride
0,00087393;8,91505E-06;0,001728738;0,000520082;0,001939826;1,01784E-05;2,19392E-06;1,17545E-05;Ride
0,000965491;7,17323E-06;0,001050602;0,000969793;0,00037221;1,07963E-05;1,00271E-05;4,65263E-06;Ride
0,001713356;3,86834E-06;0,001055701;0,001428934;0,001008538;1,41218E-05;1,07458E-05;2,54823E-05;Ride
0,00095481;3,08534E-05;0,000711023;0,000853783;0,001526827;3,60611E-06;7,06091E-06;3,79051E-05;Ride
0,000493657;3,97469E-05;0,000531292;0,000419114;0,001069724;1,63441E-05;1,60289E-05;4,05403E-05;Ride
0,000860167;1,79735E-05;0,000846396;0,000653666;0,000438496;1,34157E-05;3,66915E-06;1,81093E-05;Ride
0,001471689;3,50969E-05;0,00107992;0,001518415;0,000704648;1,7605E-05;6,77406E-06;3,46394E-05;Ride
0,000207096;1,72565E-05;0,003729497;0,000189671;0,001183933;1,91054E-05;9,10668E-06;1,64576E-05;Ride
0,00096427;1,47167E-05;0,004355627;0,000929005;0,002192728;2,05649E-05;1,83142E-06;1,43109E-05;Ride
0,00065689;1,94203E-05;0,002570036;0,00058636;0,001372589;3,75237E-05;1,57641E-05;1,32676E-05;Ride
0,000454702;1,26174E-05;0,001132182;0,000597569;0,001334855;9,92624E-06;1,29366E-05;1,11871E-05;Ride
0,000681235;2,88513E-05;0,000668194;0,00076507;0,001361625;1,36458E-05;4,93003E-06;2,6305E-05;Ride
0,000871602;8,63639E-06;0,001630587;0,000617975;0,00209687;1,70344E-05;1,29902E-05;9,04363E-06;Ride
0,000241344;1,69967E-05;0,00334505;0,000372471;0,001083234;7,34145E-06;6,54395E-06;1,56632E-05;Ride
0,001269749;1,81174E-05;0,008233498;0,001122763;0,001365451;3,11941E-05;1,18522E-05;1,44402E-05;Ride
0,00080606;7,71775E-05;0,011697858;0,000535618;0,001164814;1,62788E-05;4,98664E-06;7,44806E-05;Ride
0,001092273;5,35925E-05;0,001687696;0,000806624;0,002125167;3,18056E-06;1,45663E-05;4,72702E-05;Ride
0,000377213;4,24609E-05;0,001498019;0,000304909;0,001719307;8,00656E-06;2,55989E-05;4,2066E-05;Ride
0,000297117;7,6297E-06;0,001650982;0,0003847;0,001975521;4,11361E-06;5,97655E-06;8,64961E-06;Ride
0,001502741;2,48594E-05;0,002478258;0,00141644;0,001958181;1,20414E-05;2,18888E-05;2,40953E-05;Ride
0,00152297;4,18532E-05;0,001570677;0,001380749;0,00185697;1,06418E-05;2,34838E-06;4,05529E-05;Ride
0,001415627;0,000111064;0,00112071;0,001376666;0,002216948;8,91755E-06;1,45127E-05;0,000111651;Ride
0,002365747;0,00079027;0,017584647;0,001593099;0,00535881;1,92946E-05;9,06444E-05;0,000735545;Ride
0,001734602;0,001413333;0,00184703;0,001406249;0,001294065;1,76649E-05;3,98941E-05;0,00137147;Ride
0,00274555;0,002437943;0,001427911;0,00282191;0,001807259;3,4362E-05;6,36143E-05;0,002374872;Ride
0,006934299;0,004364977;0,001506433;0,007194396;0,001681575;5,67709E-05;0,000188577;0,004136651;Ride
0,020952121;0,008249939;0,001824341;0,020718577;0,001594896;6,73339E-05;0,000394367;0,00781133;Ride
0,091523143;0,014918309;0,003070735;0,090142286;0,00496136;0,000163359;0,000600505;0,014181139;Ride
0,382721419;0,03245213;0,005120443;0,375968531;0,023546383;0,00029322;0,001523592;0,030658995;Fall
1,383221271;0,062509471;0,003756774;1,426739599;0,065872066;0,000552859;0,003158117;0,058836144;Fall
2,916117009;0,116667108;1,989764472;4,107478254;0,223942168;0,003915877;0,033985588;0,094922882;Fall
2320,555287;7,880338316;1989,254719;121,9067661;994,8072419;0,087339348;18,34637101;6,992582076;Fall
239,1684138;0,299483277;402,1142477;50,44311034;173,4534374;0,030816947;1,26213163;0,391928459;Fall
367,9400891;0,791094271;282,4670173;32,64780656;622,3886348;0,056891292;0,939679819;0,028937182;Fall
21,43637045;0,040093263;33,32699875;4,709441559;88,78371444;0,000869087;0,108677496;0,002782514;Fall
15,3770962;0,00703572;34,6977604;2,601797689;79,59603081;0,001846785;0,018429402;0,002650829;Fall
4,83773737;0,006048788;4,071885223;2,505436861;5,181321754;0,000517413;0,012694276;0,000639734;Fall
1,721947422;0,008298766;1,974113887;1,319926567;4,239055574;0,000729606;0,017253464;0,000239806;Fall
0,067783492;0,002572348;0,142654407;0,088051723;0,129361992;0,000111238;0,002573514;7,93091E-06;Ride
0,030985927;0,000371378;0,058673911;0,017234109;0,059223475;2,9722E-05;0,000907834;9,72451E-06;Ride
0,018386525;8,61472E-05;0,045138367;0,015684857;0,007886783;2,17723E-05;9,14166E-05;5,35448E-06;Ride
0,007146416;4,88491E-05;0,010299792;0,00824369;0,001473795;1,4374E-05;4,98834E-05;8,77569E-06;Ride
0,005240036;3,32474E-05;0,009158655;0,004433128;0,007414632;2,50315E-05;3,07937E-05;5,40916E-06;Ride
0,001968293;2,09217E-05;0,004873412;0,002182275;0,003213251;1,90392E-06;2,69071E-05;7,61569E-06;Ride
0,002249484;7,41281E-06;0,002835944;0,002708723;0,002872915;3,74795E-06;7,78276E-06;1,2924E-05;Ride
0,002494858;2,12793E-05;0,002668943;0,000428552;0,001560223;1,46294E-05;2,06126E-05;3,4342E-06;Ride
0,000734686;2,42963E-05;0,001504415;0,000642702;0,00096266;2,5331E-05;2,78149E-05;1,31888E-05;Ride
0,035518753;0,000227832;0,064063339;0,058003656;0,039260796;7,21253E-05;0,000801968;3,15219E-05;Ride
0,029352915;4,17989E-05;0,036133992;0,101189229;0,012861392;1,95089E-05;8,13549E-05;2,75627E-05;Ride
0,010980918;1,28013E-05;0,014868278;0,048129623;0,01369657;8,95537E-06;9,25483E-06;2,88772E-05;Ride
0,007270938;2,34956E-05;0,012686017;0,024846564;0,015851058;3,2436E-06;4,4055E-05;1,53228E-05;Ride
0,006240467;9,26962E-06;0,004968504;0,02664848;0,004521595;5,70231E-06;7,44232E-06;9,28005E-06;Ride
0,013030508;0,000125727;0,026845054;0,039040287;0,030384595;3,99698E-05;0,000239343;1,70344E-05;Ride
0,011587893;1,38441E-05;0,01674457;0,029447712;0,016322433;2,03758E-05;9,03102E-06;3,45512E-05;Ride
0,012134511;1,19906E-05;0,014935337;0,015854372;0,008261287;8,38798E-06;7,97662E-05;4,16121E-05;Ride
0,00582083;2,16776E-05;0,006997816;0,013027361;0,001769528;1,74663E-05;3,91534E-05;9,82222E-06;Ride
0,002252211;9,13335E-06;0,002274054;0,003524274;0,003064619;2,75155E-05;7,85053E-05;4,16404E-06;Ride
0,000663269;7,48518E-06;0,000663878;0,003569396;0,000973867;1,16915E-05;2,3654E-05;8,45102E-06;Ride
0,003616599;9,95548E-06;0,008133524;0,005486281;0,004572591;6,0522E-06;3,75773E-05;1,04306E-05;Ride
0,003408633;8,34505E-06;0,005886252;0,003895468;0,00553317;2,79914E-05;1,12722E-05;6,62275E-06;Ride
0,004122794;8,70662E-06;0,004625585;0,003400885;0,001749904;2,05649E-05;1,46136E-05;1,12722E-05;Ride
0,000818679;1,778E-06;0,000909874;0,002349512;0,001771565;3,35393E-06;6,58492E-06;8,58656E-06;Ride
0,002244737;3,24333E-06;0,002961351;0,001633899;0,002057099;7,63145E-06;7,71971E-06;6,75829E-06;Ride
0,000665651;1,59281E-06;0,001122744;0,000950664;0,001129127;1,76018E-05;4,27437E-06;9,15396E-06;Ride
0,001704967;5,37941E-06;0,00091804;0,000699806;0,00332032;1,44654E-05;1,74158E-05;5,45014E-06;Ride
0,00088803;4,46607E-06;0,001111796;0,001896997;0,001399352;6,11525E-06;1,6404E-05;1,84592E-05;Ride
